# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
OEP37	AT2G43950	AT2G43950.3	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
OEP64	AT3G17970	AT3G17970.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
OFP10	AT5G22240	AT5G22240.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OFP11	AT4G14860	AT4G14860.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
OFP7	AT2G18500	AT2G18500.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OLEO1	AT4G25140	AT4G25140.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OLI2	AT5G55920	AT5G55920.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OMTF3	AT3G61990	AT3G61990.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OOP	AT5G65620	AT5G65620.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPT7	AT4G10770	AT4G10770.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0
OR23	AT4G03030	AT4G03030.1	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
ORC2	AT2G37560	AT2G37560.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ORC2	AT2G37560	AT2G37560.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ORG4	AT2G06010	AT2G06010.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ORP3C	AT5G59420	AT5G59420.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0
ORP4C	AT5G57240	AT5G57240.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ORP4C	AT5G57240	AT5G57240.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ORTH4	AT1G66040	AT1G66040.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ORTH5	AT1G66050	AT1G66050.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OSB3	AT5G44785	AT5G44785.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OSB3	AT5G44785	AT5G44785.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OSCA1	AT4G04340	AT4G04340.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OSCA1	AT4G04340	AT4G04340.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OSCA1	AT4G04340	AT4G04340.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OST3A	AT1G11560	AT1G11560.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
OST48	AT5G66680	AT5G66680.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTP43	AT1G74900	AT1G74900.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OXA1	AT5G62050	AT5G62050.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OXI1	AT3G25250	AT3G25250.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OXP1	AT5G37830	AT5G37830.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
P2A12	AT1G12710	AT1G12710.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
P4H1	AT2G43080	AT2G43080.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
P4H10	AT5G66060	AT5G66060.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
P4H10	AT5G66060	AT5G66060.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
P4H5	AT2G17720	AT2G17720.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0
P4H9	AT4G33910	AT4G33910.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0
PA200	AT3G13330	AT3G13330.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
PAB4	AT2G23350	AT2G23350.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PABN2	AT5G65260	AT5G65260.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAD1	AT3G51260	AT3G51260.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAD1	AT3G51260	AT3G51260.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAD2	AT5G66140	AT5G66140.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAE1	AT1G09550	AT1G09550.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
PAE10	AT5G26670	AT5G26670.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
PAE10	AT5G26670	AT5G26670.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
PAE2	AT1G57590	AT1G57590.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PAE4	AT3G09405	AT3G09405.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAE5	AT3G09410	AT3G09410.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PAE5	AT3G09410	AT3G09410.3	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PAE6	AT3G62060	AT3G62060.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PAH1	AT3G09560	AT3G09560.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAH1	AT3G09560	AT3G09560.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAH1	AT3G09560	AT3G09560.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAH2	AT5G42870	AT5G42870.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PAH2	AT5G42870	AT5G42870.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PAL1	AT2G37040	AT2G37040.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAL3	AT5G04230	AT5G04230.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PAL3	AT5G04230	AT5G04230.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PAM68	AT4G19100	AT4G19100.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAN	AT1G68640	AT1G68640.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PANC	AT5G48840	AT5G48840.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PANK1	AT1G60440	AT1G60440.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
PANK2	AT4G32180	AT4G32180.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PANK2	AT4G32180	AT4G32180.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PANK2	AT4G32180	AT4G32180.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAP11	AT2G18130	AT2G18130.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PAP24	AT4G24890	AT4G24890.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
PAP27	AT5G50400	AT5G50400.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PAP29	AT5G63140	AT5G63140.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PAP3	AT2G35490	AT2G35490.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
PAP4	AT3G26070	AT3G26070.1	protein_coding	0	1	2	1	0	1	1	0	0	2	0	0	0	0	0	0	0
PAP5	AT3G26080	AT3G26080.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
PAP6	AT1G56360	AT1G56360.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
PAP7	AT2G01880	AT2G01880.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PAP8	AT2G01890	AT2G01890.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PAP8	AT2G01890	AT2G01890.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PARN	AT1G55870	AT1G55870.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PARN	AT1G55870	AT1G55870.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PARP1	AT2G31320	AT2G31320.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAT01	AT3G56920	AT3G56920.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAT04	AT3G56930	AT3G56930.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAT04	AT3G56930	AT3G56930.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAT05	AT3G48760	AT3G48760.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAT1	AT5G17990	AT5G17990.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAT16	AT3G09320	AT3G09320.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
PATL2	AT1G22530	AT1G22530.1	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
PATL4	AT1G30690	AT1G30690.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PATL4	AT1G30690	AT1G30690.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PATL5	AT4G09160	AT4G09160.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PBB2	AT5G40580	AT5G40580.1	protein_coding	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
PBB2	AT5G40580	AT5G40580.2	protein_coding	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
PBB2	AT5G40580	AT5G40580.3	protein_coding	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
PBG1	AT1G56450	AT1G56450.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PCAP2	AT5G44610	AT5G44610.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
PCK2	AT5G65690	AT5G65690.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PCKA	AT4G37870	AT4G37870.1	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0
PCMP-E1	AT5G59600	AT5G59600.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCMP-E100	AT4G08210	AT4G08210.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PCMP-E101	AT4G18840	AT4G18840.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PCMP-E102	AT5G42450	AT5G42450.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PCMP-E22	AT2G02750	AT2G02750.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E24	AT1G22830	AT1G22830.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E24	AT1G22830	AT1G22830.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E28	AT2G22410	AT2G22410.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E29	AT3G21470	AT3G21470.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PCMP-E30	AT5G43790	AT5G43790.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E37	AT5G37570	AT5G37570.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E38	AT5G66500	AT5G66500.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
PCMP-E40	AT4G32430	AT4G32430.1	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
PCMP-E40	AT5G15300	AT5G15300.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PCMP-E42	AT1G50270	AT1G50270.1	protein_coding	0	6	1	0	0	0	0	0	0	1	0	0	0	0	0	6	0
PCMP-E45	AT4G38010	AT4G38010.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PCMP-E48	AT2G21090	AT2G21090.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
PCMP-E49	AT2G37310	AT2G37310.1	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1
PCMP-E50	AT2G37320	AT2G37320.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
PCMP-E51	AT3G15930	AT3G15930.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
PCMP-E55	AT1G31430	AT1G31430.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PCMP-E56	AT1G32415	AT1G32415.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCMP-E6	AT4G22760	AT4G22760.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
PCMP-E63	AT1G53600	AT1G53600.1	protein_coding	0	1	0	4	0	0	0	4	0	0	0	0	0	0	0	1	0
PCMP-E65	AT1G64310	AT1G64310.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E73	AT2G36980	AT2G36980.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E83	AT3G05340	AT3G05340.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E84	AT3G49740	AT3G49740.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E85	AT3G50420	AT3G50420.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E98	AT4G39952	AT4G39952.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-E99	AT4G04370	AT4G04370.1	protein_coding	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	2
PCMP-H1	AT4G15720	AT4G15720.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCMP-H13	AT4G14050	AT4G14050.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
PCMP-H17	AT5G44230	AT5G44230.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
PCMP-H21	AT1G20230	AT1G20230.1	protein_coding	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	1	2
PCMP-H22	AT1G68930	AT1G68930.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCMP-H28	AT4G21065	AT4G21065.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-H28	AT4G21065	AT4G21065.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-H33	AT2G29760	AT2G29760.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PCMP-H34	AT3G26782	AT3G26782.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-H37	AT2G01510	AT2G01510.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCMP-H38	AT5G48910	AT5G48910.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-H41	AT2G22070	AT2G22070.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCMP-H52	AT3G11460	AT3G11460.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PCMP-H53	AT4G33170	AT4G33170.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-H57	AT3G14330	AT3G14330.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
PCMP-H58	AT5G50390	AT5G50390.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PCMP-H6	AT2G33760	AT2G33760.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PCMP-H61	AT5G66520	AT5G66520.1	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1
PCMP-H63	AT4G32450	AT4G32450.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PCMP-H68	AT1G34160	AT1G34160.1	protein_coding	0	2	1	3	0	0	0	0	0	1	0	0	0	0	0	2	3
PCMP-H75	AT2G25580	AT2G25580.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-H77	AT3G49142	AT3G49142.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCMP-H87	AT3G24000	AT3G24000.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PCMP-H91	AT5G15340	AT5G15340.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCNA2	AT2G29570	AT2G29570.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PCR1	AT1G14880	AT1G14880.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PCR11	AT1G68610	AT1G68610.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
PCR6	AT1G49030	AT1G49030.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
PCR9	AT1G58320	AT1G58320.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PDAT2	AT3G44830	AT3G44830.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDC3	AT5G01330	AT5G01330.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDC4	AT5G01320	AT5G01320.1	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
PDCB3	AT1G18650	AT1G18650.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PDE225	AT5G24314	AT5G24314.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PDE225	AT5G24314	AT5G24314.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PDE312	AT3G48500	AT3G48500.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE312	AT3G48500	AT3G48500.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDF1.2A	AT5G44420	AT5G44420.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
PDF1.2C	AT5G44430	AT5G44430.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
PDF2	AT3G22480	AT3G22480.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
PDF2	AT3G22480	AT3G22480.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
PDF2	AT4G04890	AT4G04890.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PDF3.1	AT5G38330	AT5G38330.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDR10	AT3G30842	AT3G30842.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PDR2	AT5G23630	AT5G23630.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PDX11	AT2G38230	AT2G38230.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PDX13	AT5G01410	AT5G01410.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PDX1L4	AT2G38210	AT2G38210.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PER13	AT1G77100	AT1G77100.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PER17	AT2G22420	AT2G22420.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PER19	AT2G34060	AT2G34060.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PER21	AT2G37130	AT2G37130.1	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0
PER21	AT2G37130	AT2G37130.2	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0
PER30	AT3G21770	AT3G21770.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
PER34	AT3G49120	AT3G49120.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PER36	AT3G50990	AT3G50990.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PER37	AT4G08770	AT4G08770.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
PER38	AT4G08780	AT4G08780.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PER4	AT1G14540	AT1G14540.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PER42	AT4G21960	AT4G21960.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PER48	AT4G33870	AT4G33870.1	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
PER5	AT1G14550	AT1G14550.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PER52	AT5G05340	AT5G05340.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PER57	AT5G17820	AT5G17820.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PER59	AT5G19890	AT5G19890.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PER60	AT5G22410	AT5G22410.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PER64	AT5G42180	AT5G42180.1	protein_coding	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	6
PER8	AT1G34510	AT1G34510.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
PERK1	AT3G24550	AT3G24550.1	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PERK4	AT2G18470	AT2G18470.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PETC	AT4G03280	AT4G03280.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PETC	AT4G03280	AT4G03280.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PETJ	AT5G45040	AT5G45040.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PEX11A	AT1G47750	AT1G47750.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PEX11B	AT3G47430	AT3G47430.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
PEX11C	AT1G01820	AT1G01820.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PEX19-1	AT3G03490	AT3G03490.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PEX19-2	AT5G17550	AT5G17550.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PEX3-2	AT1G48635	AT1G48635.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PEX3-2	AT1G48635	AT1G48635.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PFC1	AT1G01860	AT1G01860.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PFP-BETA1	AT1G12000	AT1G12000.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
PGDH3	AT3G19480	AT3G19480.1	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0
PGIC	AT5G42740	AT5G42740.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PGLP2	AT5G47760	AT5G47760.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
PGM	AT2G17280	AT2G17280.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PGM	AT2G17280	AT2G17280.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PGPS1	AT2G39290	AT2G39290.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PGPS2	AT3G55030	AT3G55030.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PGR3	AT4G31850	AT4G31850.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PGRL1A	AT4G22890	AT4G22890.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PGRL1A	AT4G22890	AT4G22890.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PGRL1A	AT4G22890	AT4G22890.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PGRL1A	AT4G22890	AT4G22890.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
